"ANOENC"	"NUMERO"	"CLAVE"	"CLATEO"	"CCAA"	"NUTS1"	"CAPROV"	"TAMAMU"	"DENSIDAD"	"FACTOR"	"NMIEMB"	"TAMANO"	"NMIEMSD"	"NMIEMHU"	"NMIEMIN"	"NMIEM1"	"NMIEM2"	"NMIEM3"	"NMIEM4"	"NMIEM5"	"NMIEM6"	"NMIEM7"	"NMIEM8"	"NMIEM9"	"NMIEM10"	"NMIEM11"	"NMIEM12"	"NMIEM13"	"NUMACTI"	"NUMINACTI"	"NUMOCUP"	"NUMNOCUP"	"NUMESTU"	"NUMNOESTU"	"NNINOSD"	"NHIJOSD"	"UC1"	"UC2"	"PF2TEO"	"PF2RECO"	"TIPHOGAR1"	"TIPHOGAR2"	"TIPHOGAR3"	"TIPHOGAR4"	"TIPHOGAR5"	"TIPHOGAR6"	"TIPHOGAR7"	"TIPHOGAR8"	"TIPHOGAR9"	"TIPHOGAR10"	"TIPHOGAR11"	"NORDENSP"	"EDADSP"	"SEXOSP"	"PAISNACSP"	"NACIONASP"	"PAISSP"	"SITURESSP"	"UNIONSP"	"ESTADOCIVILSP"	"NORDENCOSP"	"NORDENP1SP"	"NORDENP2SP"	"PAISPADRESP"	"PAISMADRESP"	"ESTUDIOSSP"	"ESTUDREDSP"	"SITUACTSP"	"SITUREDSP"	"JORNADASP"	"OCUSP"	"PERCEPSP"	"IMPEXACPSP"	"INTERINPSP"	"TRABAJO"	"OCUPA"	"OCUPARED"	"ACTESTB"	"ACTESTBRED"	"SITPROF"	"SECTOR"	"CONTRATO"	"TIPOCONT"	"SITSOCI"	"SITSOCIRE"	"REGTEN"	"TIPOEDIF"	"ZONARES"	"TIPOCASA"	"NHABIT"	"ANNOCON"	"SUPERF"	"AGUACALI"	"FUENAGUA"	"CALEF"	"FUENCALE"	"VALOREST"	"CAPITPDTE"	"CAPITMENS"	"INTERESMENS"	"DISPOSIOV"	"NUMOVD"	"GASTOT"	"IMPUTGAS"	"GASTMON"	"GASTNOM1"	"GASTNOM2"	"GASTNOM3"	"GASTNOM4"	"GASTOTGR01"	"GASTOTGR02"	"GASTOTGR03"	"GASTOTGR04"	"GASTOTGR05"	"GASTOTGR06"	"GASTOTGR07"	"GASTOTGR08"	"GASTOTGR09"	"GASTOTGR10"	"GASTOTGR11"	"GASTOTGR12"	"GASTOTGR13"	"CAPROP"	"CAJENA"	"PENSIOJUB"	"PENSIOINCAP"	"PENSIOTR"	"DESEM"	"OTRSUB"	"RENTAS"	"OTROIN"	"FUENPRIN"	"FUENPRINRED"	"IMPEXAC"	"INTERIN"	"NUMPERI"
2024	16800	1	1	01	6	1	1	1	2981.106871	2	2	0	0	0	2	0	0	2	0	2	0	0	0	0	1	1	0	1	1	1	1	0	2	0	0	1.7	1.5	1	1	05						03	01				01	63	6	1	1		1		2	02	99	99	1	1	4	3	1	1	2	1	1	-9	02	1	5	3	G	3	1	6	1	1	01	1	1	4	2	2	5	6	84	1	3	6		170000				6		72597721.12	3.05	52777252.21	0	0	0	19820468.91	16140793.23	274938.57	1822123.95	25729471.53	608429.31	389737.03	3396071.81	3447612.93	8968991.01	0	6364855.02	3979777.67	1474919.06	6	1	1	6	6	6	6	6	6	2	2		04	2
2024	16801	2	2	01	6	6	4	2	2133.294299	2	2	0	0	0	2	0	0	2	0	2	0	0	1	0	1	0	0	1	1	1	1	1	1	1	1	1.7	1.5	1	1	10						07	04				01	47	6	1	1		1		4	99	99	99	1	1	6	4	1	1	1	1	1	-9	05	1	2	2	O	3	1	1	1	1	04	2	1	2	2	2	5	1	120	1	1	6		90000				6		63871935.49	3.08	52979387.32	0	0	0	10892548.17	5355642.71	4240385.84	6284303.45	14206764.71	2946964.15	4591780.97	4853696.86	1379814.75	362074.39	6826541.76	5302769.01	2060762.29	5460434.58	6	1	6	6	6	6	6	6	6	2	2		05	1
2024	16802	2	2	09	5	1	1	1	2083.819198	1	1	0	0	0	1	0	0	1	0	1	0	0	0	0	0	1	0	0	1	0	1	0	1	0	0	1	1	0	0	01						02	01				01	76	1	1	1		1		3	99	99	99	1	1	1	1	3	2		2	1	1500	-9	1	8	4	H	3	2				08	5	1	4	2	2	4	6	60	1	2	6		200000				1	1	70363250.94	0	38544585.96	0	0	0	31818664.98	9092231.97	0	1267656.68	37357456.41	922090.74	7605940.07	5341523.21	0	0	0	0	8522820.52	253531.34	6	6	1	6	1	6	6	6	6	3	3	1500	04	1
2024	16803	1	2	14	6	6	3	2	321.831002	2	2	0	0	0	2	0	0	2	0	2	0	0	0	0	1	1	0	0	2	0	2	0	2	0	0	1.7	1.5	1	1	05						03	01				01	68	1	1	1		1		2	02	99	99	1	1	3	2	3	2		2	1	-9	02	1	8	4	C	2	1	6	1	1	08	5	1	2	3	2	6	6	120	1	3	6		-9				6		13727843.33	1.61	12258370.9	0	0	0	1469472.43	2261245.54	27660.87	258613.64	1794023.15	211237.67	290274.73	6600076.45	88825.36	27656.35	0	1716776.69	275809.17	175643.73	6	6	1	6	6	6	6	6	6	3	3		04	2
2024	16804	1	1	09	5	6	3	2	1904.402783	1	1	0	0	0	1	0	0	1	0	1	0	0	0	0	1	0	0	1	0	1	0	0	1	0	0	1	1	0	0	02						01	02				01	53	1	1	1		1		4	99	99	99	1	1	3	2	1	1	1	1	1	-9	03	1	7	4	C	2	1	6	1	1	01	1	2	4	2	2	7	6	95	1	2	1	2	250000	28000	296	70	6		59570248.94	0	44734433.57	0	0	0	14835815.38	10301224.78	956079.44	1923129.41	20663045.51	815114.4	2856604.17	6631303.56	1759668.17	0	0	9648646.23	3572659.62	442773.65	6	1	6	6	6	6	6	6	6	2	2		03	1
2024	16805	1	2	11	4	1	1	1	357.836088	3	3	0	0	0	3	0	0	3	0	3	0	0	0	0	2	1	0	2	1	2	1	0	3	0	0	2.4	2	2	2	11						04	04				03	47	1	1	1		1	1	2	02	99	99	1	1	6	4	1	1	1	1	1	2457	-9	1	2	2	P	3	1	1	1	1	04	2	2	3	2	2	5	1	105	1	2	1	2	240000	117265	238.8	469.94	6		12420109.2	0.2	9976357.87	0	0	0	2443751.33	1993872.08	52895.98	79119.51	3272621.37	100683.36	667482.79	123168.59	334591.06	4061439.6	0	1254460.17	260583.4	219191.3	6	1	6	6	1	6	6	6	6	2	2	6283	08	3
2024	16806	1	1	01	6	6	3	1	4199.872137	5	5	0	0	0	3	2	2	3	2	3	1	1	0	2	1	0	0	2	3	1	4	0	5	2	2	3.4	2.6	2	2	11						06	04				01	59	1	1	1		1		5	99	99	99	1	1	3	2	1	1	2	1	1	-9	02	1	7	4	F	2	1	6	1	2	01	1	2	4	2	2	5	6	82	1	1	6		80000	55000	400	-0.09	6		148314576.17	0	120246242.26	0	0	0	28068333.91	38540001.37	10638757.04	3474694.21	39162212.17	2812343.82	12466390.32	19531923.9	3023907.94	1022645.95	0	6998209.35	5249840.17	5393649.93	6	1	6	6	6	1	6	6	6	2	2		04	2
2024	16807	1	1	16	2	1	1	1	719.796272	1	1	0	0	0	1	0	0	1	0	1	0	0	0	0	0	1	0	0	1	0	1	0	1	0	0	1	1	0	0	01						02	01				01	74	6	1	1		1		3	99	99	99	1	1	7	4	3	2		2	1	-9	07	1	2	2	Q	3	1	1	1	1	08	5	1	4	2	2	6	6	110	1	2	1	2	450000				1	1	32851780.94	0.53	19183705.02	172751.11	0	0	13495324.81	5454559.6	0	0	16898751.92	1315931.55	1576353.84	448640.79	905993.17	3342500.64	107969.44	1657999.3	730226.12	412854.58	6	6	1	6	6	6	6	1	6	3	3		07	1
2024	16808	2	2	10	5	6	2	2	576.967136	2	2	0	0	0	2	0	0	2	0	2	0	0	0	0	2	0	0	2	0	2	0	0	2	0	0	1.7	1.5	1	1	06						03	02				01	62	1	1	1		1		2	02	99	99	1	1	5	4	1	1	1	1	1	1800	-9	1	5	3	O	3	1	1	1	1	03	1	2	2	2	1	6	1	200	1	2	1	2	230000	5000	334	-0.09	6		29744279.36	0	23930435.1	0	0	0	5813844.26	7207525.11	262623.69	1930435.88	6382133.81	213576.74	0	2129856.87	2027154.8	1874506.39	0	5304853.07	1485003.78	926609.22	6	1	6	6	6	6	6	6	6	2	2	3200	07	2
2024	16809	1	1	01	6	6	3	2	1367.764848	4	4	0	0	0	3	1	1	3	2	2	0	1	1	0	2	0	0	2	2	2	2	1	3	2	2	2.9	2.3	2	2	11						05	04				02	45	6	1	1		1	1	2	01	99	99	1	1	3	2	1	1	1	1	1	1000	-9	1	1	1	C	2	3				05	3	1	2	2	2	7	6	120	1	1	1	5	160000				6		51576154.87	0.89	43633095.64	1205483.27	0	0	6737575.96	5939675.46	0	3397219.08	9226907.99	95743.54	1259500.69	7210812.43	262610.85	2326331.96	738593.02	16413461.45	1367764.85	3337533.56	1	6	6	6	6	6	6	6	6	1	1	2000	05	2
2024	16810	1	1	13	3	6	2	1	1112.722409	3	3	0	0	0	3	0	0	3	0	3	0	0	1	0	2	0	0	2	1	2	1	1	2	1	1	2.4	2	2	2	11						04	04				01	55	1	1	1		1		2	02	99	99	1	1	5	4	1	1	1	1	1	1800	-9	1	7	4	H	3	1	6	1	1	01	1	1	4	2	2	4	6	87	1	4	1	4	180000				6		33972936.71	20.49	23814086.53	0	0	0	10158850.18	4442570.88	285581.39	579903.56	13069732	207073.49	2548294.27	5233704.22	2331579.15	231290.64	0	2037896.27	2476920.08	528390.75	6	1	6	6	6	6	6	6	6	2	2	3000	07	2
2024	16811	1	2	06	1	6	3	2	253.787447	3	3	0	0	0	3	0	0	3	1	2	0	0	1	0	2	0	0	1	2	1	2	1	2	1	1	2.4	2	2	2	11						04	04				01	56	6	1	1		1		2	02	99	99	1	1	7	4	1	1	1	1	1	-9	06	1	2	2	P	3	1	1	1	1	04	2	1	1	2	1	8	6	200	1	3	1	3	380000				1	1	22493915.8	0	16989951	0	0	0	5503964.8	3017856.91	0	1512996.17	6200327.1	1683837.42	411875.88	2317913.52	532446.06	639456.44	249726.85	1675276.68	275438.05	3976764.71	6	1	6	6	6	6	6	6	1	2	2		08	2
2024	16812	1	1	10	5	6	5	2	754.820462	2	2	0	0	0	2	0	0	2	0	2	0	0	0	0	2	0	0	2	0	1	1	0	2	0	0	1.7	1.5	1	1	06						03	02				02	54	1	1	1		1	1	2	01	99	99	1	1	3	2	2	1		2	1	-9	03	1	5	3	I	3	1	6	1	1	07	4	2	4	2	2	5	6	115	1	1	6		180000	66837	250.67	376.64	6		19583820.78	0	15236503.48	0	0	0	4347317.3	5542558.05	2365282.74	205925.51	6543711.49	186778.26	183672.98	0	676590.87	793801.67	0	1648841.88	356931.95	1079725.38	6	1	6	6	1	1	6	6	6	5	3		04	2
2024	16813	2	2	13	3	6	2	1	590.951508	4	4	0	0	0	3	1	2	2	2	2	0	2	0	0	2	0	0	2	2	2	2	0	4	2	2	2.9	2.3	2	2	08						05	03				01	49	1	1	1		1		2	02	99	99	1	1	5	4	1	1	1	1	1	-9	05	1	2	2	J	3	1	6	1	1	02	2	2	4	2	2	5	1	95	1	1	1	1	524000	147000	-0.09	-0.09	6		72962344.86	0	65462199.51	0	0	0	7500145.35	7439141.7	27690.05	3235459.51	11260259.49	1615058.1	979797.6	31353798.26	754072.97	2873075.11	1972596.13	9343729.78	2041737.46	65928.7	6	1	6	6	6	6	6	1	6	2	2	4998	07	2
2024	16814	1	2	10	5	1	1	1	1099.432802	2	2	0	0	0	2	0	0	2	0	2	0	0	0	1	1	0	0	1	1	1	1	1	1	0	0	1.7	1.5	1	1	10						07	04				01	56	6	1	1		1		4	99	99	99	1	1	3	2	1	1	1	1	1	1300	-9	1	4	3	H	3	1	1	1	1	04	2	2	4	2	2	5	6	75	1	3	6		150000	6000	180	-0.09	6		26817175.5	4.92	19713022.75	0	0	0	7104152.75	8227812.77	2074738.42	535057.3	9303018.35	286035.47	1626171.14	65965.97	395795.81	0	1913013.07	1839850.8	549716.4	0	6	1	6	6	6	6	6	6	6	2	2	1300	03	1
2024	16815	1	2	14	6	6	1	1	359.637485	2	2	0	0	0	2	0	0	2	0	2	0	0	0	0	1	1	0	0	2	0	2	0	2	0	0	1.7	1.5	1	1	05						03	01				01	67	1	1	1		1		2	02	99	99	1	1	6	4	3	2		2	1	-9	03	1	0	2	O	3	1	1	1	1	08	5	2	4	2	2	5	6	80	1	2	6		100000	11000	352	-0.09	6		14409447.72	4.01	12218503.79	0	0	0	2190943.93	3537421.22	711406.13	747678.81	2949319.38	230900.9	124324.46	1601274.07	212286.78	160694.42	0	3366492.33	327270.11	440379.1	6	6	1	6	6	6	6	6	6	3	3		05	2
2024	16816	2	2	05	7	6	2	1	850.169918	4	4	0	0	0	2	2	2	2	2	2	0	2	0	0	2	0	0	2	2	2	2	0	4	2	2	2.7	2.1	1	1	08						05	03				01	47	1	1	1		1		2	02	99	99	1	1	4	3	1	1	1	1	1	-9	03	1	5	3	Q	3	1	6	1	1	01	1	2	4	2	2	5	1	86	1	1	6		80000	59000	-0.09	423	6		13490979.62	4.64	7601855.34	0	0	0	5889124.27	1662212.01	0	310312.02	7302106.68	159420.77	768290.56	1070080.54	846667.22	272054.37	0	0	859521.79	240313.66	6	1	6	6	6	6	6	6	6	2	2		06	2
2024	16817	1	2	14	6	6	4	2	969.161096	1	1	0	0	0	1	0	0	1	0	1	0	0	0	0	1	0	0	1	0	1	0	0	1	0	0	1	1	0	0	02						01	02				01	52	1	1	1		1		-9	99	99	99	1	1	3	2	1	1	1	1	1	-9	02	1	8	4	A	1	1	6	1	2	01	1	1	2	3	3	4	6	50	1	3	6		25000				6		24693089.56	2.31	21066648.22	0	0	0	3626441.34	15021006.51	748752.71	0	4149788.33	1208362.03	570278.62	0	174449	0	0	0	0	2820452.36	1	6	6	6	6	6	6	6	6	1	1		02	1
2024	16818	2	2	16	2	1	1	1	692.78427	2	2	0	0	0	2	0	0	2	0	2	0	0	0	0	0	2	0	0	2	0	2	0	2	0	0	1.7	1.5	1	1	05						03	01				01	69	1	1	1		1		2	02	99	99	1	1	5	4	3	2		2	1	-9	04	1	3	2	C	2	1	6	1	1	08	5	1	4	2	2	5	6	95	1	2	1	2	375000				6		32399431.9	0	25352677.89	0	0	0	7046754.01	5903704.66	921878.13	1812123.9	8462514.09	242294.37	0	9048080.42	457237.62	66091.62	0	4785407.34	86598.03	613501.71	6	6	1	6	6	6	6	6	6	3	3		07	2
2024	16819	1	1	08	4	6	5	3	746.789917	2	2	0	0	0	2	0	0	2	0	2	0	0	0	0	0	2	0	0	2	0	2	0	2	0	0	1.7	1.5	1	1	05						03	01				02	71	1	1	1		1	1	2	01	99	99	1	1	4	3	3	2		2	1	2100	-9	1	3	2	J	3	1	6	1	1	08	5	1	1	2	2	7	6	125	1	1	1	4	300000				1	1	27976792.67	0.95	16774352.76	0	0	0	11202439.91	2170345.27	579036.46	0	14440819.71	0	1630676.96	6449354.6	1106742.66	0	0	522752.94	649625.08	427438.99	6	6	1	6	6	6	6	6	6	3	3	4000	07	2
2024	16820	2	2	12	1	6	5	3	993.478529	1	1	0	0	0	1	0	0	1	0	1	0	0	0	0	0	1	0	0	1	0	1	0	1	0	0	1	1	0	0	01						02	01				02	69	6	1	1		1		2	99	99	99	1	1	2	1	3	2		2	1	1100	-9	1	6	4	A	1	1	6	1	1	08	5	1	3	2	2	5	6	35	1	3	6		60000				6		10986576.12	0	9674750.6	0	0	0	1311825.52	2034396.18	663908.1	0	2903874.86	452024.78	159049.77	613944.44	2241287.56	210588.54	0	0	615956.69	1091545.21	6	6	1	6	6	6	6	6	6	3	3	1100	03	1
2024	16821	2	2	09	5	6	2	1	1079.254344	4	4	0	0	0	4	0	2	2	2	2	0	2	0	0	2	0	0	2	2	1	3	0	4	2	2	3.1	2.5	3	3	08						05	03				01	49	1	1	1		1		2	02	99	99	1	1	5	4	1	1	1	1	1	-9	05	1	3	2	C	2	1	6	1	1	02	2	2	4	2	2	5	6	104	1	2	1	2	250000	48000	590	-0.09	6		38774438.19	0	28982750.22	0	0	0	9791687.97	8423571.42	0	477258.02	12291867	1625493.09	0	5709285.07	1569235.82	948249.23	140303.06	5896256.61	958377.86	734541.02	6	1	6	6	6	6	6	6	6	2	2		05	1
2024	16822	2	2	16	2	1	1	1	549.268637	3	3	0	0	0	2	1	1	2	1	2	1	0	0	0	2	0	0	2	1	2	1	0	3	1	1	2.2	1.8	1	1	07						04	03				01	42	1	1	1		1		2	02	99	99	1	1	7	4	1	1	1	1	1	3550	-9	1	2	2	N	3	1	6	1	1	02	2	2	4	1	1	5	6	80	1	2	1	2	400000	273000	1011.36	159.42	6		12663634.16	0	5512897.21	0	0	0	7150736.95	183222.43	0	0	8605683.65	0	0	102163.97	230692.83	258156.26	544654.78	1537622.98	499746.58	701690.68	6	1	6	6	6	6	6	1	6	2	2	5650	08	2
2024	16823	1	2	07	4	6	5	3	369.614591	2	2	0	0	0	2	0	0	2	0	2	0	0	0	0	1	1	0	0	2	0	2	0	2	0	0	1.7	1.5	1	1	05						03	01				01	68	1	1	1		1		2	02	99	99	1	1	3	2	3	2		2	1	-9	04	1	3	2	F	2	3				08	5	1	2	2	1	6	6	130	1	4	1	4	250000				6		8014096.27	9.98	5780179.37	0	0	0	2233916.91	1227169.89	0	0	3099923.89	236014.64	799426.04	1044314.08	235074.88	14784.58	0	1043184.15	205136.1	109068.02	6	6	1	6	6	6	6	6	6	3	3		04	1
2024	16824	2	2	16	2	6	4	2	370.282716	2	2	0	0	0	2	0	0	2	0	2	0	0	0	1	1	0	0	2	0	2	0	0	2	0	0	1.7	1.5	1	1	10						07	04				01	58	6	1	1		1		4	99	99	99	1	1	4	3	1	1	1	1	1	1170	-9	1	5	3	G	3	1	6	1	1	01	1	2	4	2	2	5	1	92	1	2	1	2	200000	75000	0	0	6		10344771.43	0	7533965.74	0	0	70987.6	2739818.08	1169268.18	0	58431.23	3349240.48	203174.04	315357.45	825969.02	356982.16	0	0	2853663.1	316262.17	896423.6	6	1	6	6	6	6	6	6	6	2	2	1970	04	2
2024	16825	1	1	16	2	6	4	2	340.324709	2	2	0	0	0	2	0	0	2	0	2	0	0	0	0	1	1	0	1	1	1	1	0	2	0	0	1.7	1.5	1	1	10						07	04				01	73	1	1	1		1		-9	99	99	99	1	1	5	4	3	2		2	1	-9	06	1	2	2	O	3	1	1	1	1	08	5	1	1	2	1	5	6	80	1	3	6		-9				1	1	20145926.51	0	13137063.03	0	0	0	7008863.48	2620612.87	35648.26	0	8740353.92	651457.68	568672.15	4504832.31	563577.72	250715.18	0	132681.56	1860214.86	217159.99	6	1	1	6	6	6	6	6	6	3	3		08	2
2024	16826	1	1	05	7	1	1	1	570.109722	2	2	0	0	0	2	0	0	2	0	2	0	0	0	0	1	1	0	1	1	1	1	0	2	0	0	1.7	1.5	1	1	10						07	04				01	57	6	4	1		1		1	99	02	99	4	4	6	4	1	1	1	1	1	-9	03	1	3	2	S	3	1	6	1	1	02	2	6	4	1	2	4	6	63	1	1	6		-9				6		14253861.31	33.08	9538382.71	0	0	0	4715478.6	494199.3	0	693633.49	5115695.62	416180.1	699638.64	1497862.73	0	3770795.49	0	0	283412.94	1282442.98	6	1	6	6	6	6	6	6	6	2	2		03	1
2024	16827	1	1	11	4	6	5	3	507.234582	1	1	0	0	0	1	0	0	1	0	1	0	0	0	0	1	0	0	0	1	0	1	0	1	0	0	1	1	0	0	02						01	02				01	59	1	1	1		1		1	99	99	99	1	1	3	2	4	2		2	1	742	-9	1	4	3	R	3	2				11	6	1	2	4	2	6	6	90	1	1	6		-9				6		4188194.44	0	2157261.69	0	0	0	2030932.74	625873.61	0	0	2353310.76	7073.62	621465.65	0	303732.07	21599.74	0	0	69998.37	185140.62	6	6	6	1	6	6	6	6	6	4	3	742	02	1
2024	16828	1	1	13	3	6	1	1	1120.37564	4	4	0	0	0	2	2	2	2	2	2	1	1	0	1	1	0	0	2	2	2	2	0	4	2	2	2.7	2.1	1	1	08						05	03				02	33	6	1	1		1	1	2	01	99	99	1	1	6	4	1	1	1	1	1	-9	-9	1	2	2	Q	3	1	1	1	1	04	2	2	4	2	1	6	6	190	1	2	1	2	-9	-9	700	117	6		84550034.32	0.59	66283193.69	497446.78	0	0	17769393.85	10066237.27	0	2527608.03	21953055.75	653373.2	5303993.94	6318551.48	676738.3	7779264.71	1565478.47	24976955.36	1680563.46	1048214.36	6	1	6	6	6	6	6	6	6	2	2		05	2
2024	16829	2	2	01	6	1	1	1	1130.544758	2	2	0	0	0	2	0	0	2	0	2	0	0	0	0	2	0	0	2	0	2	0	0	2	0	0	1.7	1.5	1	1	06						03	02				02	44	1	1	1		1	3	1	01	99	99	1	1	4	3	1	1	1	1	1	-9	03	1	7	4	C	2	1	6	1	1	01	1	1	4	2	3	5	6	80	1	1	6		-9				6		34052809.69	0	23602375.63	0	0	0	10450434.06	621178.84	0	2764776.85	13977733.7	310570.43	1992750.25	3858343.7	949657.6	7506369	0	226108.95	1220988.34	624332.03	6	1	6	6	6	6	6	6	6	2	2		06	2
2024	16830	2	2	10	5	6	3	1	1520.776231	3	3	0	0	0	3	0	0	3	0	3	0	0	0	0	2	1	0	1	2	1	2	0	3	0	0	2.4	2	2	2	11						04	04				01	40	6	1	1		1		1	99	02	03	1	1	6	4	1	1	1	1	1	-9	04	1	3	2	O	3	1	1	1	1	04	2	1	3	2	3	4	6	60	1	1	1	1	50000				6		41214112.68	2.86	31984287.68	0	0	0	9229825	12953764.45	136133.44	2071346.82	12636835	2040990.45	2147538.29	200552.83	1937973.47	1204754.73	0	1019961.2	1615824.75	3248437.25	6	1	1	6	6	6	6	6	6	2	2		05	2
2024	16831	1	1	09	5	6	2	1	1929.660926	3	3	0	0	0	3	0	0	3	0	3	0	0	0	1	2	0	0	3	0	2	1	0	3	0	0	2.4	2	2	2	11						04	04				01	61	1	1	1		1		2	02	99	99	1	1	6	4	1	1	1	1	1	-9	05	1	5	3	O	3	1	1	1	1	03	1	2	3	3	2	4	6	72	1	2	1	2	160000	10000	41	2	6		73833238.36	3.94	57640789.89	0	0	0	16192448.48	13469359.11	120920.99	4316630.64	20941498.39	6598419.9	220929.55	11113710.66	2829556.26	1667050.24	0	5051865.01	3216744.76	4286552.86	6	1	6	6	6	6	6	6	6	2	2		07	2
2024	16832	2	2	09	5	6	1	1	1983.951704	1	1	0	0	0	1	0	0	1	0	1	0	0	0	1	0	0	0	1	0	1	0	0	1	0	0	1	1	0	0	02						01	02				01	34	6	1	1		1		1	99	99	99	1	1	7	4	1	1	1	1	1	-9	04	1	2	2	C	2	1	6	1	1	02	2	3	3	2	2	4	1	80	1	2	1	2					6		41547379.72	0	41547379.72	0	0	0	0	4001770.5	0	542017.09	18691523.22	2317255.59	1206903.95	5127010.91	1170531.51	2229128.46	0	2824894.69	515827.44	2920516.36	6	1	6	6	6	6	6	6	6	2	2		04	1
2024	16833	2	2	05	7	6	3	2	478.629276	3	3	0	0	0	3	0	0	3	1	2	0	0	2	0	1	0	0	2	1	2	1	1	2	1	1	2.4	2	2	2	10						07	04				01	50	6	1	1		1		1	99	99	99	1	1	4	3	1	1	1	1	1	2090	-9	1	4	3	O	3	1	1	1	2	04	2	3	2	2	2	5	6	90	1	1	6						6		13690039.7	0	13690039.7	0	0	0	0	2241528.98	0	2852845.87	2986646.69	79301.15	713157.62	302493.7	1509118.11	876153.04	649021.3	1151541.59	69401.25	258830.41	6	1	6	6	6	6	6	6	6	2	2	3040	07	2
2024	16834	2	2	15	2	1	1	1	556.378879	1	1	0	0	0	1	0	0	1	0	1	0	0	0	0	0	1	0	0	1	0	1	0	1	0	0	1	1	0	0	01						02	01				01	73	1	1	1		1		-9	99	99	99	1	1	4	3	3	2		2	1	-9	05	1	3	2	G	3	1	6	1	1	08	5	1	3	2	2	4	6	70	1	2	1	2	-9				6		21841577.08	2.75	17844777.91	0	0	0	3996799.17	1151118.75	1374887.05	0	4933184.83	58968.07	473849.34	65061.93	494064.44	1303504.65	0	11702628.4	284309.61	0	6	6	1	6	6	6	6	6	6	3	3		05	1
2024	16835	2	2	02	2	1	1	1	561.816948	2	2	0	0	0	2	0	0	2	0	2	0	0	0	0	0	2	0	0	2	0	2	0	2	0	0	1.7	1.5	1	1	05						03	01				01	70	1	1	1		1		2	02	99	99	1	1	2	1	3	2		2	1	-9	04	1	1	1	F	2	3				08	5	1	4	2	2	5	1	75	1	4	1	4	100000				1	1	19039214.16	3.2	11476576.88	0	0	0	7562637.29	2602588.65	49299.76	0	9038407.13	155960	28851.65	52228.11	540613.88	427705.01	0	5242596.44	362506.77	538456.75	6	6	1	6	6	6	6	6	6	3	3		05	2
2024	16836	2	2	10	5	6	3	1	987.354767	4	4	0	0	0	2	2	2	2	2	2	0	2	0	0	2	0	0	2	2	2	2	0	4	2	2	2.7	2.1	1	1	08						05	03				01	41	1	1	1		1		2	02	99	99	1	1	3	2	1	1	1	1	1	1700	-9	1	7	4	F	2	2				05	3	2	4	2	2	6	1	110	1	1	6		120000	70000	-0.09	350	6		47232986.37	0	40641299.04	0	0	0	6591687.33	3705543.12	0	5567966.56	9463507.41	8812.23	69114.83	9612491.68	1895721.15	8353021.33	0	5167814.85	3196788.15	192205.06	1	6	6	6	6	6	6	1	6	1	1	2700	06	2
2024	16837	1	2	09	5	6	5	3	2460.466888	1	1	0	0	0	1	0	0	1	0	1	0	0	0	0	0	1	0	0	1	0	1	0	1	0	0	1	1	0	0	01						02	01				01	67	6	1	1		1		3	99	99	99	1	1	2	1	3	2		2	1	1450	-9	1	8	4	C	2	1	6	1	1	08	5	1	2	2	1	6	6	90	1	2	1	2	190000				6		95593249.34	4.3	77407832.38	0	0	0	18185416.95	43634302.24	0	3292924.85	29599719.68	7506352.96	4105915.08	0	1427070.79	2298403.53	0	0	442884.04	3285676.16	6	6	1	6	1	6	6	6	6	3	3	1450	03	1
2024	16838	1	1	12	1	6	4	2	1204.686057	2	2	0	0	0	2	0	0	2	0	2	0	0	0	1	0	1	0	1	1	1	1	0	2	0	0	1.7	1.5	1	0	12						08	04				01	68	6	1	1		1		1	99	99	99	1	1	4	3	3	2		2	1	-9	02	1	4	3	C	2	1	6	1	1	08	5	1	1	4	2	5	6	35	1	4	1	4	-9				6		26601494.89	16.25	19229947.96	403197.47	0	0	6968349.46	5585322.08	249459.32	2091512.84	8993474.91	302359.04	1981921.08	356108.82	1180940.32	3054061.54	0	1718011.98	1004756.36	83566.58	6	1	1	6	6	6	6	6	6	3	3		02	2
2024	16839	1	1	16	2	6	4	2	344.273368	4	4	0	0	0	4	0	0	4	0	4	0	0	2	0	2	0	0	4	0	4	0	0	4	0	0	3.1	2.5	3	3	11						05	04				01	55	1	1	1		1		2	02	99	99	1	1	5	4	1	1	1	1	1	-9	-9	1	4	3	O	3	1	1	1	1	04	2	1	4	2	2	5	6	92	1	2	1	2	250000				6		16420134.68	0	13377012.88	0	0	0	3043121.8	2900766.25	622015.91	238753.58	3852508.49	552334.16	331879.53	1419666.81	548427.48	812485.15	0	4148567.86	581821.99	410907.48	6	1	6	6	6	6	6	6	6	2	2		06	4
2024	16840	2	2	01	6	1	1	1	1124.488728	2	2	0	0	0	2	0	0	2	0	2	0	0	0	0	0	2	0	0	2	0	2	0	2	0	0	1.7	1.5	1	1	05						03	01				01	74	1	1	1		1		2	02	99	99	1	1	3	2	3	2		2	1	1800	-9	1	4	3	G	3	1	6	1	1	08	5	1	3	2	2	5	6	70	1	3	6		150000				6		36332459.63	7.71	26478282.62	0	0	0	9854177.01	8787600.94	763434.76	402503.21	12737917.17	1421219.85	1937516.11	5831425	1111563.02	292714.18	0	887975.29	1699169.94	459420.17	6	6	1	6	6	6	6	6	6	3	3	1800	04	1
